Fasta headers,P,P,P,PhAc,PhAc,PhAc,DBP,DBP,DBP,DEHP,DEHP,DEHP,ATBC,ATBC,ATBC,P_relabun,PhAc_relabun,DBP_relabun,DEHP_relabun,ATBC_relabun,P,PhAc,DBP,DEHP,ATBC,P_sd,PhAc_sd,DBP_sd,DEHP_sd,ATBC_sd,P_PhAc_fc,P_DBP_fc,P_DEHP_fc,P_ATBC_fc,PhAc_DBP_fc,PhAc_DEHP_fc,PhAc_ATBC_fc,P_PhAc_ttest,P_DBP_ttest,P_DEHP_ttest,P_ATBC_ttest,P_PhAc_ttest_sig,P_DBP_ttest_sig,P_DEHP_ttest_sig,P_ATBC_ttest_sig,PhAc_DBP_ttest,PhAc_DEHP_ttest,PhAc_ATBC_ttest,PhAc_DBP_ttest_sig,PhAc_DEHP_ttest_sig,PhAc_ATBC_ttest_sig
BDBJPGFE_02869 Phosphoenolpyruvate-dependent phosphotransferase system,-19.40102,-18.84242,-17.9746,-16.89495,-15.62034,-15.96112,-14.31921,-16.43102,-15.16585,-15.76302,-15.75327,-16.89487,-15.80416,-14.96612,-16.56807,0.00023153270169211127,0.0014102479977353586,0.002539763859068729,0.0013964861921856855,0.0017908288529608469,-18.739346666666666,-16.158803333333335,-15.30536,-16.13705333333333,-15.779449999999999,0.5868768116810283,0.5388052760403238,0.8677682674923455,0.5358720872455379,0.6542267133545266,2.580543333333331,3.433986666666666,2.6022933333333356,2.9598966666666673,0.8534433333333347,0.021750000000004377,0.3793533333333361,0.010178237695869528,0.009764882578126273,0.009801341021596329,0.008887071305258558,+,+,+,+,0.3028069234038846,0.9696525222856129,0.5611205610272647,,,
BDBJPGFE_02874 Malate dehydrogenase,-10.4296,-10.57185,-10.64376,-6.687189,-5.78473,-6.058379,-7.493638,-7.38218,-7.336951,-9.492178,-9.710482,-9.466969,-8.826574,-8.11197,-8.868375,0.0676599972158407,1.4262253353741017,0.6071032270871479,0.13364959377434943,0.2591729128309515,-10.548403333333333,-6.176766000000001,-7.404256333333333,-9.556543,-8.602306333333333,0.0889885237294985,0.3778180099792316,0.06584439921680667,0.10933674347629015,0.34713985725288865,4.371637333333332,3.1441470000000002,0.9918603333333333,1.946097,-1.227490333333332,-3.379776999999999,-2.4255403333333323,9.082690046591666e-05,2.295485670529993e-06,0.0005729869371962327,0.001545865168112572,+,+,+,+,0.0106063700132819,0.00026312953776712756,0.0026028605918471726,+,+,+
"BDBJPGFE_02884 Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein",-9.810765,-11.47728,-11.78759,-9.772294,-9.455408,-9.319123,-9.655898,-9.522509,-9.920105,-11.93542,-13.09617,-11.64421,-12.04392,-11.33755,-12.0175,0.04861814281943371,0.14096018265818525,0.12368702572122293,0.021018502429097825,0.02825473593441424,-11.025211666666666,-9.515608333333333,-9.699504,-12.225266666666668,-11.799656666666666,0.8680374813944128,0.1898403696272802,0.16522057424546127,0.6271923033293347,0.32693672439105936,1.5096033333333327,1.3257076666666663,-1.2000550000000025,-0.774445,-0.18389566666666646,-2.7096583333333353,-2.284048333333333,0.07414142881521321,0.10114129057576718,0.18820056676369967,0.3031129476227648,,,,,0.3598111430040066,0.004265031751780828,0.0010300131284474096,,+,+
BDBJPGFE_02893 Glutamate--cysteine ligase,-20.01626,-19.26905,-19.32975,-14.25303,-13.59222,-14.32812,-13.05143,-12.78212,-13.8532,-16.42459,-14.8813,-16.97662,-15.62188,-14.7023,-14.90808,0.00013307220894771872,0.006050113560285333,0.010711864403452004,0.0014386190789159375,0.002913306452701088,-19.538353333333333,-14.057789999999999,-13.228916666666668,-16.094170000000002,-15.077419999999998,0.33883841678429627,0.33063191588230006,0.45492067384203194,0.8867447990261912,0.3940506488595942,5.480563333333334,6.309436666666665,3.4441833333333314,4.460933333333335,0.8288733333333305,-2.036380000000003,-1.0196299999999994,8.14818080013818e-05,9.540988794246381e-05,0.006833428131467133,0.00026424096757005544,+,+,+,+,0.10550059075506449,0.038287840132750245,0.048648147583128035,,+,+
BDBJPGFE_02899 Phosphoenolpyruvate carboxykinase (ATP),-13.10155,-13.34325,-13.32202,-13.68066,-13.94606,-14.40327,-10.45847,-10.4543,-10.02061,-12.0699,-11.78543,-11.49516,-12.20004,-11.97842,-12.06238,0.010360544200948419,0.006253897418828295,0.08094823383377929,0.02854879554992817,0.023260294656011787,-13.255606666666667,-14.009996666666666,-10.311126666666667,-11.783496666666666,-12.08028,0.10927875863537663,0.2984484612495466,0.20543335891611092,0.23464060494485803,0.0913570416917418,-0.754389999999999,2.9444800000000004,1.4721100000000007,1.1753266666666669,3.6988699999999994,2.2264999999999997,1.9297166666666659,0.028389802508948667,5.7303598296901575e-05,0.001297101778546674,0.0003082947191809408,+,+,+,+,0.00013378603807288802,0.0011538161829750748,0.000942841019610795,+,+,+
BDBJPGFE_02904 putative oxidoreductase YdgJ,-18.83831,-20.67847,-20.11354,-13.24918,-13.33836,-13.2731,-13.22302,-13.18808,-13.21243,-17.17592,-15.3784,-15.65642,-14.71118,-14.68418,-14.7455,0.00010524774387496852,0.010323585533487374,0.010869480104489673,0.0014626737135320204,0.0037488743383592973,-19.876773333333333,-13.286880000000002,-13.207843333333331,-16.070246666666666,-14.71362,0.7696713788941937,0.03768894090667238,0.014628261079917495,0.7900248604245883,0.025093170385585076,6.589893333333331,6.668930000000001,3.8065266666666666,5.163153333333332,0.07903666666667064,-2.783366666666664,-1.4267399999999988,0.00026812609092659203,0.00025489093684015663,0.00815650986181728,0.0006903014941226665,+,+,+,+,0.05060153538976314,0.007614564188615618,1.5164055413936817e-06,,+,+
BDBJPGFE_02905 Dihydroxy-acid dehydratase,-17.57138,-20.06403,-19.09244,-16.08442,-15.66966,-16.08577,-11.32696,-12.3666,-12.02124,-12.29634,-12.91231,-12.70814,-15.12257,-11.82813,-15.0083,0.00020580518185928128,0.001633691476265874,0.02681783803804276,0.015778899055882707,0.006206346024651712,-18.909283333333335,-15.946616666666666,-11.904933333333332,-12.63893,-13.986333333333333,1.025828373895403,0.19583871260697064,0.4323256973882335,0.25618649235794316,1.526793072474314,2.962666666666669,7.004350000000002,6.270353333333334,4.922950000000002,4.041683333333333,3.3076866666666653,1.960283333333333,0.015971419329640003,0.0008814833233598036,0.0011058369334183366,0.019352632133971915,+,+,+,+,0.0002725839078663427,0.00013130898786662453,0.14607088348065853,+,+,
BDBJPGFE_02908 Lon protease,-19.61568,-16.46514,-19.32548,-15.48243,-16.54925,-14.54864,-13.96855,-14.6608,-15.10213,-15.6942,-17.41135,-15.70251,-14.0938,-13.68178,-14.25187,0.0002792962056581677,0.002185523496548056,0.004207299044664847,0.0012741201308343214,0.006108962851920926,-18.468766666666667,-15.526773333333333,-14.577160000000001,-16.26935333333333,-14.00915,1.4217228690414856,0.8173472707212984,0.46654591864038425,0.8075207134735849,0.24031211496718194,2.9419933333333343,3.891606666666666,2.199413333333336,4.459616666666667,0.9496133333333319,-0.7425799999999985,1.5176233333333329,0.0641802392206733,0.021239828241096263,0.12988592557203701,0.011930543401387075,,+,,+,0.2267552445873005,0.412426027950766,0.06541010963940615,,,
BDBJPGFE_02933 Glutathione-independent formaldehyde dehydrogenase,-18.38643,-18.11854,-19.26822,-13.95436,-13.32369,-13.83325,-15.39539,-16.2351,-16.16802,-17.08804,-16.65652,-15.75632,-15.55959,-15.3141,-15.41252,0.0002565961114621664,0.0077327713531642256,0.0016440084318294075,0.0010856516839387485,0.0022836488058569594,-18.591063333333334,-13.703766666666667,-15.932836666666667,-16.500293333333335,-15.428736666666666,0.49115315088292166,0.273264965962017,0.38101760347201136,0.5547820101224941,0.10087474158028312,4.887296666666668,2.6582266666666676,2.090769999999999,3.1623266666666687,-2.22907,-2.7965266666666686,-1.724969999999999,0.00025120151286598974,0.003771563605166749,0.016257899937619832,0.0008735238212156942,+,+,+,+,0.002548928615275718,0.003069759695534932,0.001111911013813175,+,+,+
BDBJPGFE_02941 hypothetical protein,-18.96843,-17.63447,-18.57002,-8.921758,-9.205163,-7.683153,-16.57381,-16.28707,-17.85214,-15.11893,-18.24964,-16.6414,-15.699,-15.53429,-15.79866,0.00029476991926612547,0.265284067455537,0.0008384021752162038,0.0009651764650676339,0.0019222031286920767,-18.390973333333335,-8.603358000000002,-16.90434,-16.66999,-15.677316666666668,0.5591097698027546,0.6608895671870355,0.6803423583755451,1.278266878003181,0.10901222999686248,9.787615333333333,1.4866333333333337,1.7209833333333364,2.713656666666667,-8.300982,-8.066631999999997,-7.073958666666666,8.944296652187354e-05,0.07537529077799456,0.1560259090438521,0.00252944656456136,+,,,+,0.00024493092724427607,0.0013704225658951658,0.00011705883431376937,+,+,+
BDBJPGFE_02961 Ectoine/5-hydroxyectoine-binding periplasmic protein UehA,-12.13028,-13.25546,-13.45785,-12.86657,-11.9636,-12.8143,-12.1409,-11.27996,-12.41993,-16.81125,-17.5851,-15.90919,-13.16496,-14.15723,-14.35682,0.012823971441364396,0.017226951943227587,0.026048427285149348,0.0009014637032877663,0.006621114751933107,-12.947863333333332,-12.548156666666666,-11.94693,-16.768513333333335,-13.893003333333333,0.5839933265790702,0.413894439548164,0.48518118327074466,0.6848544366181442,0.5212129209407184,0.3997066666666669,1.0009333333333323,-3.8206500000000023,-0.9451400000000003,0.6012266666666655,-4.220356666666669,-1.3448466666666672,0.47387352983683334,0.13570711439998676,0.0038747229740372317,0.1629001639107836,,,+,,0.25331354379231974,0.001726541184939258,0.04604138169391718,,+,+
BDBJPGFE_02974 Metallo-beta-lactamase type 2,-19.63334,-19.93114,-18.64109,-11.59017,-11.30348,-12.39629,-13.3189,-12.29684,-13.3607,-16.47799,-16.67677,-16.71863,-16.21097,-15.96982,-13.82541,0.00014627730725649596,0.029680405319468778,0.012622341867834489,0.0009961198987559242,0.002436275806637718,-19.401856666666667,-11.763313333333334,-12.992146666666665,-16.624463333333335,-15.3354,0.5515104416257437,0.46263187988819887,0.49195211862763855,0.1049726724226635,1.0722532911894778,7.638543333333333,6.409710000000002,2.7773933333333325,4.066456666666667,-1.2288333333333306,-4.86115,-3.5720866666666655,0.00011488991184271806,0.000253750064016917,0.002196429117292654,0.008843860754318464,+,+,+,+,0.0617576877009779,0.0001318321215600414,0.012390406444694586,,+,+
"BDBJPGFE_02977 Homogentisate 1,2-dioxygenase",-20.94083,-20.62883,-19.02641,-12.92025,-13.40652,-13.14648,-15.86438,-15.89553,-15.64744,-17.48332,-16.66073,-16.2849,-14.87564,-14.88327,-15.13253,8.419886207347902e-05,0.011290224135722452,0.0017995103063355577,0.0008761225818271286,0.003151992570405306,-20.19869,-13.15775,-15.80245,-16.80965,-14.963813333333334,0.8386561865269943,0.19867878246053394,0.11034387371606448,0.5004567906090056,0.11934135755144615,7.040939999999999,4.396239999999999,3.389039999999998,5.234876666666665,-2.6447000000000003,-3.6519000000000013,-1.8060633333333342,0.0003205879359820066,0.001824856298527457,0.008000624524801467,0.0009445533442418223,+,+,+,+,7.98169223505783e-05,0.0006603418877100617,0.00038538011103778796,+,+,+
BDBJPGFE_02978 putative protein YisK,-19.42739,-20.06658,-19.07756,-12.06052,-12.2724,-11.94288,-14.26136,-14.11685,-14.27845,-15.60508,-18.28742,-16.10166,-15.46506,-14.7198,-15.33168,0.00013441734447292182,0.023634441837738298,0.005393297805564493,0.0009687085916180237,0.0027281017764421854,-19.523843333333332,-12.091933333333335,-14.218886666666668,-16.66472,-15.172179999999999,0.40948550990507854,0.13634748679589004,0.07248736916793778,1.1651936581816211,0.324482464241136,7.431909999999997,5.304956666666664,2.859123333333333,4.351663333333333,-2.126953333333333,-4.572786666666664,-3.080246666666664,1.6869585191801454e-05,5.549770028352262e-05,0.030676938566972435,0.00029723982074019687,+,+,+,+,4.095095298457221e-05,0.0052848235801083105,0.00024495113447910974,+,+,+
BDBJPGFE_02987 Outer membrane transporter protein TsaT,-13.19016,-13.56598,-13.41548,-9.701244,-9.979037,-9.854125,-11.56879,-10.85449,-12.45985,-13.14943,-16.73312,-15.38524,-11.43948,-10.91855,-11.0644,0.009435471064670563,0.11220166090956338,0.03249947178467154,0.002887040425642568,0.04460914115509181,-13.390540000000001,-9.844802,-11.627709999999999,-15.089263333333335,-11.14081,0.15443805834918595,0.11359996026701144,0.6567083864242939,1.4779287633787432,0.2194248273707118,3.545738000000002,1.7628300000000028,-1.6987233333333336,2.2497300000000013,-1.782907999999999,-5.244461333333335,-1.2960080000000005,1.26970315862007e-05,0.020919129765250535,0.18125241712968393,0.0002896658822491104,+,+,,+,0.019380802501287164,0.007471346918559596,0.0017627621076502455,+,+,+
BDBJPGFE_02995 hypothetical protein,-13.38603,-14.03292,-15.11081,-12.55166,-11.86608,-11.78395,-12.91252,-11.85529,-12.65485,-13.31344,-14.49664,-15.97628,-15.01681,-16.91203,-15.24559,0.005471922811573763,0.024042620123664694,0.018073880262472964,0.004065411274669056,0.0018599546783921756,-14.176586666666667,-12.06723,-12.47422,-14.595453333333333,-15.72481,0.7114288886615602,0.34418081769132125,0.45011421950433883,1.0893430046082309,0.8446709688393472,2.1093566666666668,1.7023666666666664,-0.4188666666666663,-1.5482233333333326,-0.4069900000000004,-2.528223333333333,-3.6575799999999994,0.0195272468307647,0.045941551981888616,0.6725186867236115,0.11844577510946043,+,+,,,0.3671758167830174,0.03519517959656017,0.004769023932098073,,+,+
BDBJPGFE_02996 2-hydroxy-3-oxopropionate reductase,-18.6367,-19.34541,-18.75992,-12.20479,-12.2468,-12.35871,-13.02758,-12.92239,-12.99651,-17.02319,-17.07535,-16.02785,-15.71414,-15.53856,-16.19513,0.0002051320106977872,0.020888720522682418,0.012710019732461837,0.0009395605053120868,0.0017460975176961534,-18.91401,-12.2701,-12.98216,-16.708796666666668,-15.815943333333331,0.30916582616237953,0.06496157376993507,0.04412615173190025,0.48197263997958273,0.27754156473500535,6.643910000000002,5.931850000000001,2.205213333333333,3.0980666666666696,-0.712060000000001,-4.438696666666669,-3.545843333333332,7.610652939428055e-06,1.1418542555149076e-05,0.005519707974207135,0.0004573808341687394,+,+,+,+,0.00021319848092416383,0.00020778521797267907,6.131335399094508e-05,+,+,+
BDBJPGFE_02997 Lactonase drp35,-19.04382,-21.89539,-19.51208,-15.86236,-13.315,-13.39086,-13.93786,-14.17386,-14.28151,-15.58472,-16.86459,-16.3119,-14.85077,-14.8234,-15.65293,8.706306050878618e-05,0.005522592030108292,0.005731757997492812,0.0012879869496773629,0.002850162417710233,-20.15043,-14.189406666666665,-14.131076666666667,-16.253736666666665,-15.109033333333334,1.2485941182252402,1.183361969569,0.14351919925764478,0.524120872975775,0.38475530512550704,5.961023333333335,6.019353333333333,3.896693333333335,5.041396666666666,0.058329999999997995,-2.06433,-0.9196266666666695,0.00804119896152219,0.002479489039540742,0.01522836042243239,0.005481441629727718,+,+,+,+,0.9481502223608786,0.08709426155935959,0.3549430494591495,,,
BDBJPGFE_02998 Solute-binding protein,-12.37922,-13.58747,-13.52856,-10.69468,-10.49111,-10.73358,-10.78259,-9.744086,-10.49127,-11.96043,-16.75582,-15.1404,-14.74095,-10.72214,-10.92054,0.01103145522333617,0.06466719919370932,0.0793819463990636,0.003999920452398564,0.0225054233880633,-13.165083333333333,-10.63979,-10.339315333333333,-14.618883333333335,-12.127876666666667,0.5562094815405034,0.10632531620769617,0.4373711658270232,1.9921388904446953,1.849496296118366,2.525293333333334,2.825768,-1.453800000000001,1.0372066666666662,0.3004746666666662,-3.979093333333335,-1.4880866666666677,0.0032319861836744507,0.004840737398617437,0.37647122549585404,0.48985378254559514,+,+,,,0.3985888926983455,0.04779257354585041,0.31940668814954015,,+,
BDBJPGFE_03007 hypothetical protein,-19.65024,-18.97134,-18.77114,-12.06351,-12.2292,-11.76689,-12.16036,-11.8574,-12.15226,-16.28674,-15.24387,-15.87258,-14.77032,-15.56469,-14.69238,0.0001764985063160754,0.024845033039020418,0.024140456146297413,0.001762705315718346,0.0030545237703577437,-19.130906666666665,-12.019866666666667,-12.056673333333334,-15.801063333333333,-15.009129999999999,0.37620946588599063,0.19124363071456515,0.1409463220126333,0.4287426846282313,0.3941267529615317,7.111039999999997,7.07423333333333,3.329843333333331,4.1217766666666655,-0.0368066666666671,-3.7811966666666663,-2.989263333333332,1.8392565224232164e-05,1.5435591565992027e-05,0.001174302064042385,0.0004325160213851983,+,+,+,+,0.8372958983727294,0.00033883097328379355,0.0006450026925741452,,+,+
BDBJPGFE_03011 NADPH-dependent reductase BacG,-18.92607,-18.91915,-18.73294,-14.7357,-13.51366,-15.25323,-14.67869,-14.46381,-14.67498,-16.68567,-15.94319,-16.52618,-15.89665,-15.06313,-15.01162,0.00021304762579655993,0.004450257725662885,0.00412452419119989,0.001175961891800045,0.0024559436638470007,-18.859386666666666,-14.500863333333333,-14.605826666666665,-16.385013333333333,-15.3238,0.08945591552391707,0.7293317220731746,0.10043236939464358,0.319129188504523,0.4056116056031924,4.358523333333332,4.25356,2.4743733333333324,3.5355866666666653,-0.10496333333333219,-1.88415,-0.8229366666666671,0.0011049421438881558,1.4943942904914412e-06,0.00045526155929392735,0.00027303602173288187,+,+,+,+,0.8500470850259171,0.028646659390917928,0.23561043158546077,,+,
BDBJPGFE_03051 hypothetical protein,-17.25634,-18.7106,-18.44128,-15.91528,-11.95702,-12.29488,-11.42531,-10.49267,-11.49595,-15.49416,-16.79256,-16.16112,-14.26811,-15.18545,-14.63609,0.0003517350993666197,0.009617701975133777,0.04563528064158543,0.0013847011488928728,0.003793494556555222,-18.136073333333332,-13.38906,-11.137976666666667,-16.14928,-14.69655,0.631707405335377,1.791624581434403,0.45721112769582584,0.5301356928183579,0.3769347667700604,4.7470133333333315,6.998096666666665,1.9867933333333312,3.439523333333332,2.2510833333333338,-2.7602200000000003,-1.3074899999999996,0.024147478860035883,0.00022199918906665744,0.02710017526177338,0.002711631291826275,+,+,+,+,0.1602294236030213,0.10492207518357981,0.36964882894450435,,,
BDBJPGFE_03056 3-keto-5-aminohexanoate cleavage enzyme,-18.81962,-18.9612,-18.46453,-13.38755,-12.75477,-12.51925,-14.01057,-14.14874,-16.41914,-16.40644,-16.0613,-16.60546,-15.41434,-15.08406,-16.03512,0.0002300763415713591,0.013619126046312317,0.003459517962665717,0.0011984097853646003,0.0021568175400333623,-18.748450000000002,-12.887189999999999,-14.859483333333332,-16.357733333333332,-15.511173333333332,0.2089164887381246,0.3666401640118912,1.1042854177048407,0.22480625871081933,0.3942598988259169,5.861260000000003,3.8889666666666702,2.3907166666666697,3.23727666666667,-1.972293333333333,-3.4705433333333335,-2.6239833333333333,3.961389794988813e-05,0.008080878586046957,0.0003858746150982008,0.0005086808112206492,+,+,+,+,0.07458541015103665,0.0003363260549616395,0.002322883968010368,,+,+
BDBJPGFE_03061 Xylitol-binding protein,-14.35046,-19.96115,-17.79316,-11.42475,-11.30786,-10.91242,-12.6066,-12.37258,-12.66289,-12.1961,-12.74234,-15.23004,-11.52242,-15.46745,-11.65931,0.0005988961982443784,0.04340358251438046,0.017180471180963285,0.009378526736379551,0.01333381275372322,-17.368256666666667,-11.21501,-12.547356666666667,-13.389493333333334,-12.88306,2.3101757077523106,0.2192203596080135,0.12570415912857613,1.3204301214713674,1.8282940084680033,6.153246666666668,4.8209,3.978763333333333,4.485196666666667,-1.332346666666668,-2.1744833333333347,-1.668050000000001,0.019947611746279733,0.04210160364304164,0.10195789072492602,0.09765060981277718,+,+,,,0.0017286434039970428,0.08316949287607536,0.26939318362515124,+,,
BDBJPGFE_03086 hypothetical protein,-18.95322,-18.69319,-17.45935,-12.6722,-11.65949,-12.15219,-12.13944,-11.87902,-12.357,-15.52203,-16.3217,-16.64162,-16.6819,-16.45997,-14.50464,0.0002993796116254953,0.022525057576420225,0.023021357970105724,0.0013727522814561152,0.0016677551167182546,-18.36858666666667,-12.161293333333333,-12.125153333333335,-16.161783333333332,-15.88217,0.6516325074934666,0.41348723400957493,0.1953958405107148,0.4708506112935982,0.9782654400860051,6.207293333333336,6.243433333333334,2.206803333333337,2.4864166666666687,0.03613999999999784,-4.000489999999999,-3.7208766666666673,0.00034067017294477623,0.00020332812361445663,0.017811352276381646,0.040277225788873765,+,+,+,+,0.9163999758482699,0.0008336585236334253,0.007735679312789001,,+,+
